hotel_id,reco_hotel_id,rank
1755970,10654972,9
1755970,4761196,10
1758427,1168054,1
1758427,1651228,2
1758427,3853807,3
1758427,5268598,4
1758427,6712666,5
1758427,6754606,6
1758427,6751456,7
1758427,6778276,8
1758427,604438,9
1758427,6774325,10
1761226,10650796,1
1761226,6743950,2
1761226,5830243,3
1761226,6690409,4
1761226,3858127,5
1761226,5273647,6
1761226,6777574,7
1761226,6782920,8
1761226,10659688,9
1761226,5303518,10
1763953,1134025,1
1763953,253042,2
1763953,4767649,3
1763953,4767190,4
1763953,1182310,5
1763953,6772156,6
1763953,4820200,7
1763953,2013001,8
1763953,6727300,9
1763953,6727309,10
1764106,5261578,1
1764106,4767091,2
1764106,2090320,3
1764106,1643056,4
1764106,4765525,5
1764106,5323183,6
1764106,5320636,7
1764106,6739189,8
1764106,4764850,9
1764106,1569841,10
1765321,6735625,1
1765321,6657145,2
1765321,1090780,3
1765321,4760575,4
1765321,5282152,5
1765321,6767314,6
1765321,2096224,7
1765321,4766578,8
1765321,2881123,9
1765321,4762663,10
1765951,5316919,1
1765951,3809041,2
1765951,10656484,3
1765951,402154,4
1765951,6689176,5
1765951,4782652,6
1765951,4824871,7
1765951,6731791,8
1765951,678013,9
1765951,6673417,10
1766374,4757857,1
1766374,5259535,2
1766374,6725536,3
1766374,6724114,4
1766374,5259517,5
1766374,1648204,6
1766374,6695755,7
1766374,4760035,8
1766374,1384099,9
1766374,4759999,10
1768849,213073,1
1768849,401443,2
1768849,4758487,3
1768849,253447,4
1768849,570760,5
1768849,709882,6
1768849,4766623,7
1768849,92392,8
1768849,5228962,9
1768849,2097349,10
1769875,6744985,1
1769875,4758955,2
1769875,6744274,3
1769875,2104234,4
1769875,6682462,5
1769875,5288587,6
1769875,6738748,7
1769875,5230312,8
1769875,577915,9
1769875,5329897,10
1771450,5304076,1
1771450,1548277,2
1771450,3849982,3
1771450,3850054,4
1771450,1579273,5
1771450,1271590,6
1771450,1593187,7
1771450,6771472,8
1771450,3829606,9
1771450,3850243,10
1771621,6759655,1
1771621,502252,2
1771621,10637089,3
1771621,1159855,4
1771621,1252186,5
1771621,6743824,6
1771621,10660453,7
1771621,6760132,8
1771621,3802759,9
1771621,5224453,10
1772881,203929,1
1772881,2916079,2
1772881,6682435,3
1772881,389257,4
1772881,1546288,5
1772881,6767926,6
1772881,5324875,7
1772881,502288,8
1772881,401371,9
1772881,3852799,10
1774348,10654144,1
1774348,2939461,2
1774348,6682309,3
1774348,3852709,4
1774348,4760782,5
1774348,3471748,6
1774348,3481747,7
1774348,4779736,8
1774348,5288560,9
1774348,153943,10
1779316,52927,1
1779316,3879709,2
1779316,6701515,3
1779316,626218,4
1779316,1520080,5
1779316,304936,6
1779316,404215,7
1779316,6749197,8
1779316,379879,9
1779316,5267590,10
1784032,6692866,1
1784032,5257951,2
1784032,770245,3
1784032,5229295,4
1784032,10660741,5
1784032,6696439,6
1784032,5228485,7
1784032,5324551,8
1784032,5328799,9
1784032,10658113,10
1784059,2101147,1
1784059,1153222,2
1784059,5272378,3
1784059,3850216,4
1784059,5131546,5
1784059,2101129,6
1784059,6698437,7
1784059,3477256,8
1784059,2101120,9
1784059,2091247,10
1784284,3868918,1
1784284,5280946,2
1784284,5257978,3
1784284,3866227,4
1784284,6766126,5
1784284,1059118,6
1784284,6720946,7
1784284,10661362,8
1784284,5288263,9
1784284,1157515,10
1784338,1430179,1
1784338,2092183,2
1784338,3105835,3
1784338,6721864,4
1784338,4769017,5
1784338,5270425,6
1784338,6764011,7
1784338,4758118,8
1784338,3242527,9
1784338,4788250,10
1786885,6721333,1
1786885,1436164,2
1786885,2100589,3
1786885,6719605,4
1786885,2100697,5
1786885,4842799,6
1786885,6772372,7
1786885,1467142,8
1786885,2100634,9
1786885,1290472,10
1788982,6085969,1
1788982,6700336,2
1788982,5140069,3
1788982,6763246,4
1788982,6699265,5
1788982,1506742,6
1788982,6666172,7
1788982,262537,8
1788982,6699274,9
1788982,6754975,10
1789567,6721333,1
1789567,1436164,2
1789567,2100589,3
1789567,6719605,4
1789567,2100697,5
1789567,4842799,6
1789567,6772372,7
1789567,1467142,8
1789567,2100634,9
1789567,1290472,10
1789900,1168054,1
1789900,1651228,2
1789900,3853807,3
1789900,5268598,4
1789900,6712666,5
1789900,6754606,6
1789900,6751456,7
1789900,6778276,8
1789900,604438,9
1789900,6774325,10
1790107,4762978,1
1790107,6662896,2
1790107,5230699,3
1790107,5272945,4
1790107,4766515,5
1790107,6751384,6
1790107,10640086,7
1790107,3849280,8
1790107,5279848,9
1790107,5226163,10
1790278,1350484,1
1790278,924082,2
1790278,385450,3
1790278,1263850,4
1790278,3869053,5
1790278,3869953,6
1790278,5285698,7
1790278,1702744,8
1790278,466360,9
1790278,6768934,10
1791367,3733099,1
1791367,1502998,2
1791367,3751144,3
1791367,5797051,4
1791367,6756397,5
1791367,3864940,6
1791367,5229934,7
1791367,6688051,8
1791367,3697018,9
1791367,5228602,10
1792015,3872293,1
1792015,2080240,2
1792015,4758829,3
1792015,3857695,4
1792015,6743365,5
1792015,5225596,6
1792015,5230681,7
1792015,2770846,8
1792015,6730990,9
1792015,5316910,10
1792420,3733099,1
1792420,1502998,2
1792420,3751144,3
1792420,5797051,4
1792420,6756397,5
1792420,3864940,6
1792420,5229934,7
1792420,6688051,8
1792420,3697018,9
1792420,5228602,10
1798108,6673516,1
1798108,6696781,2
1798108,6672139,3
1798108,1864933,4
1798108,6748954,5
1798108,6734545,6
1798108,6780481,7
1798108,6697141,8
1798108,6749863,9
1798108,6672742,10
1798792,1639555,1
1798792,1333060,2
1798792,4767424,3
1798792,6733429,4
1798792,566116,5
1798792,5304580,6
1798792,1736782,7
1798792,2102587,8
1798792,5267284,9
1798792,3862843,10
1802815,4760224,1
1802815,5287606,2
1802815,5319007,3
1802815,5260588,4
1802815,1565944,5
1802815,404287,6
1802815,6748828,7
1802815,1147498,8
1802815,5313409,9
1802815,6665920,10
1808683,6721027,1
1808683,10653235,2
1808683,2104162,3
1808683,5285239,4
1808683,6706330,5
1808683,4759747,6
1808683,4769620,7
1808683,6694027,8
1808683,4761259,9
1808683,6692497,10
1809295,4769152,1
1809295,5228692,2
1809295,4769287,3
1809295,6754021,4
1809295,1888486,5
1809295,1845466,6
1809295,5266510,7
1809295,6747262,8
1809295,6747703,9
1809295,6743680,10
1810249,4758172,1
1810249,2105089,2
1810249,1985875,3
1810249,3846904,4
1810249,4758163,5
1810249,4758190,6
1810249,2021560,7
1810249,1170151,8
1810249,1534273,9
1810249,2025421,10
1811824,175399,1
1811824,3733999,2
1811824,6666298,3
1811824,5262928,4
1811824,4761619,5
1811824,4764292,6
1811824,4762618,7
1811824,4762753,8
1811824,6738874,9
1811824,6784441,10
1813057,2894623,1
1813057,5131609,2
1813057,3865174,3
1813057,5295211,4
1813057,3865012,5
1813057,5295382,6
1813057,5130376,7
1813057,3745690,8
1813057,6712567,9
1813057,6744139,10
1820671,720394,1
1820671,401488,2
1820671,3869215,3
1820671,4766929,4
1820671,5267878,5
1820671,6730324,6
1820671,2091301,7
1820671,5049421,8
1820671,10654972,9
1820671,4761196,10
1827826,5227738,1
1827826,4769323,2
1827826,3850612,3
1827826,2101507,4
1827826,409885,5
1827826,534202,6
1827826,5324056,7
1827826,3869584,8
1827826,4763491,9
1827826,4757380,10
1829635,2102245,1
1829635,1082869,2
1829635,2102551,3
1829635,4763374,4
1829635,2102263,5
1829635,4796314,6
1829635,4763167,7
1829635,5282359,8
1829635,2102254,9
1829635,2102398,10
1836880,401677,1
1836880,262456,2
1836880,6734140,3
1836880,6732583,4
1836880,3859414,5
1836880,6725869,6
1836880,10657033,7
1836880,5276518,8
1836880,3855292,9
1836880,6722260,10
1842631,579004,1
1842631,3869854,2
1842631,4761970,3
1842631,3862060,4
1842631,3882067,5
1842631,4764265,6
1842631,4761493,7
1842631,4763905,8
1842631,4812226,9
1842631,4764472,10
1845070,5304238,1
1845070,4930234,2
1845070,4763428,3
1845070,4756066,4
1845070,385243,5
1845070,6713566,6
1845070,1953394,7
1845070,6675190,8
1845070,98719,9
1845070,2786893,10
1845466,4769152,1
1845466,5228692,2
1845466,4769287,3
1845466,6754021,4
1845466,1888486,5
1845466,1809295,6
1845466,5266510,7
1845466,6747262,8
1845466,6747703,9
1845466,6743680,10
1846249,5279542,1
1846249,10643758,2
1846249,1157497,3
1846249,5280064,4
1846249,3856993,5
1846249,1177801,6
1846249,5279524,7
1846249,4766425,8
1846249,6719371,9
1846249,3857533,10
1846870,4799176,1
1846870,3869737,2
1846870,3470965,3
1846870,10660957,4
1846870,2950000,5
1846870,4766380,6
1846870,10660390,7
1846870,5306668,8
1846870,4834600,9
1846870,4765507,10
1850659,10654144,1
1850659,2939461,2
1850659,6682309,3
1850659,3852709,4
1850659,4760782,5
1850659,3471748,6
1850659,3481747,7
1850659,4779736,8
1850659,5288560,9
1850659,153943,10
1855312,4799176,1
1855312,3869737,2
1855312,3470965,3
1855312,10660957,4
1855312,2950000,5
1855312,4766380,6
1855312,10660390,7
1855312,5306668,8
1855312,4834600,9
1855312,4765507,10
1855519,1134025,1
1855519,253042,2
1855519,4767649,3
1855519,4767190,4
1855519,1182310,5
1855519,4820200,6
1855519,2013001,7
1855519,6727300,8
1855519,1763953,9
1855519,6727309,10
1857364,3733099,1
1857364,1502998,2
1857364,3751144,3
1857364,5797051,4
1857364,6756397,5
1857364,3864940,6
1857364,5229934,7
1857364,6688051,8
1857364,3697018,9
1857364,5228602,10
1864933,6673516,1
1864933,6696781,2
1864933,6672139,3
1864933,6748954,4
1864933,6734545,5
1864933,6780481,6
1864933,6697141,7
1864933,6749863,8
1864933,6672742,9
1864933,588670,10
1865158,411811,1
1865158,6746452,2
1865158,5258392,3
1865158,2105881,4
1865158,10658887,5
1865158,3851854,6
1865158,2285962,7
1865158,2095234,8
1865158,6676918,9
1865158,4864651,10
1866814,6711253,1
1866814,3731821,2
1866814,1139983,3
1866814,5225308,4
1866814,3876712,5
1866814,2802220,6
1866814,6742339,7
1866814,1145527,8
1866814,10649761,9
1866814,6692731,10
1869109,4768738,1
1869109,725947,2
1869109,155743,3
1869109,423475,4
1869109,156067,5
1869109,4768180,6
1869109,6777331,7
1869109,6725896,8
1869109,440062,9
1869109,465010,10
1869208,4758865,1
1869208,642841,2
1869208,3153607,3
1869208,6761779,4
1869208,6778762,5
1869208,5781571,6
1869208,1578481,7
1869208,303649,8
1869208,153565,9
1869208,473578,10
1871386,5329483,1
1871386,6720613,2
1871386,4806817,3
1871386,6728749,4
1871386,4763365,5
1871386,6717922,6
1871386,4763896,7
1871386,4761952,8
1871386,3847903,9
1871386,4767406,10
1874509,6784378,1
1874509,5295535,2
1874509,725902,3
1874509,5219620,4
1874509,5227324,5
1874509,5317864,6
1874509,6677116,7
1874509,1515274,8
1874509,5228845,9
1874509,1050064,10
1876381,592702,1
1876381,10654135,2
1876381,252799,3
1876381,5225857,4
1876381,53611,5
1876381,3696298,6
1876381,6021556,7
1876381,3470398,8
1876381,6731719,9
1876381,404332,10
1880089,5288380,1
1880089,6709912,2
1880089,1604923,3
1880089,6754840,4
1880089,6659332,5
1880089,1676851,6
1880089,1087999,7
1880089,6755092,8
1880089,6758188,9
1880089,1672666,10
1885255,3733099,1
1885255,1502998,2
1885255,3751144,3
1885255,5797051,4
1885255,6756397,5
1885255,3864940,6
1885255,5229934,7
1885255,6688051,8
1885255,3697018,9
1885255,5228602,10
1888486,4769152,1
1888486,5228692,2
1888486,4769287,3
1888486,6754021,4
1888486,1809295,5
1888486,1845466,6
1888486,5266510,7
1888486,6747262,8
1888486,6747703,9
1888486,6743680,10
1890871,5304238,1
1890871,4930234,2
1890871,4763428,3
1890871,4756066,4
1890871,385243,5
1890871,6713566,6
1890871,1953394,7
1890871,6675190,8
1890871,98719,9
1890871,2786893,10
1895272,5275690,1
1895272,3853609,2
1895272,6706078,3
1895272,6702433,4
1895272,615220,5
1895272,6718408,6
1895272,4758091,7
1895272,6706906,8
1895272,6725086,9
1895272,5269831,10
1895650,6085969,1
1895650,6700336,2
1895650,5140069,3
1895650,6763246,4
1895650,6699265,5
1895650,1506742,6
1895650,6666172,7
1895650,262537,8
1895650,6699274,9
1895650,6754975,10
1896298,1382119,1
1896298,756448,2
1896298,2097844,3
1896298,631852,4
1896298,2058361,5
1896298,3693778,6
1896298,6665074,7
1896298,1062277,8
1896298,4906141,9
1896298,5329744,10
1897693,806029,1
1897693,2728663,2
1897693,10654585,3
1897693,5290126,4
1897693,5288506,5
1897693,6770797,6
1897693,3852925,7
1897693,401767,8
1897693,421882,9
1897693,2726413,10
1904254,4758172,1
1904254,2105089,2
1904254,1985875,3
1904254,3846904,4
1904254,4758163,5
1904254,4758190,6
1904254,2021560,7
1904254,1170151,8
1904254,1534273,9
1904254,2025421,10
1909078,579004,1
1909078,3869854,2
1909078,4761970,3
1909078,3862060,4
1909078,3882067,5
1909078,4764265,6
1909078,4761493,7
1909078,4763905,8
1909078,4812226,9
1909078,4764472,10
1911715,5304301,1
1911715,401416,2
1911715,252745,3
1911715,6758998,4
1911715,1707019,5
1911715,522925,6
1911715,252772,7
1911715,5293609,8
1911715,252700,9
1911715,571390,10
1911778,4758172,1
1911778,2105089,2
1911778,1985875,3
1911778,3846904,4
1911778,4758163,5
1911778,4758190,6
1911778,2021560,7
1911778,1170151,8
1911778,1534273,9
1911778,2025421,10
1914856,579004,1
1914856,3869854,2
1914856,4761970,3
1914856,3862060,4
1914856,3882067,5
1914856,4764265,6
1914856,4761493,7
1914856,4763905,8
1914856,4812226,9
1914856,4764472,10
1918078,5304076,1
1918078,1548277,2
1918078,3849982,3
1918078,3850054,4
1918078,1579273,5
1918078,1271590,6
1918078,1593187,7
1918078,6771472,8
1918078,3829606,9
1918078,3850243,10
1918402,1639555,1
1918402,1333060,2
1918402,4767424,3
1918402,6733429,4
1918402,566116,5
1918402,5304580,6
1918402,1736782,7
1918402,2102587,8
1918402,5267284,9
1918402,3862843,10
1924180,5261578,1
1924180,4767091,2
1924180,2090320,3
1924180,1643056,4
1924180,4765525,5
1924180,5323183,6
1924180,5320636,7
1924180,6739189,8
1924180,4764850,9
1924180,1569841,10
1925125,720394,1
1925125,401488,2
1925125,3869215,3
1925125,4766929,4
1925125,5267878,5
1925125,6730324,6
1925125,2091301,7
1925125,5049421,8
1925125,10654972,9
1925125,4761196,10
1925512,6673516,1
1925512,6696781,2
1925512,6672139,3
1925512,1864933,4
1925512,6748954,5
1925512,6734545,6
1925512,6780481,7
1925512,6697141,8
1925512,6749863,9
1925512,6672742,10
1925557,1866814,1
1925557,6711253,2
1925557,1139983,3
1925557,5225308,4
1925557,3876712,5
1925557,2802220,6
1925557,6742339,7
1925557,1145527,8
1925557,10649761,9
1925557,6692731,10
1930759,213073,1
1930759,401443,2
1930759,4758487,3
1930759,253447,4
1930759,570760,5
1930759,709882,6
1930759,4766623,7
1930759,92392,8
1930759,5228962,9
1930759,2097349,10
1932613,203929,1
1932613,2916079,2
1932613,6682435,3
1932613,389257,4
1932613,1546288,5
1932613,6767926,6
1932613,5324875,7
1932613,502288,8
1932613,401371,9
1932613,3852799,10
1933045,4758172,1
1933045,2105089,2
1933045,1985875,3
1933045,3846904,4
1933045,4758163,5
1933045,4758190,6
1933045,2021560,7
1933045,1170151,8
1933045,1534273,9
1933045,2025421,10
1942918,720394,1
1942918,401488,2
1942918,3869215,3
1942918,4766929,4
1942918,5267878,5
1942918,6730324,6
1942918,2091301,7
1942918,5049421,8
1942918,10654972,9
1942918,4761196,10
1945987,52927,1
1945987,3879709,2
1945987,6701515,3
1945987,626218,4
1945987,1520080,5
1945987,404215,6
1945987,6749197,7
1945987,379879,8
1945987,1779316,9
1945987,5267590,10
1947346,10636162,1
1947346,1963996,2
1947346,2072158,3
1947346,6730855,4
1947346,2103541,5
1947346,404755,6
1947346,4769836,7
1947346,2015764,8
1947346,2103226,9
1947346,4759513,10
1950001,6712828,1
1950001,4767730,2
1950001,5273296,3
1950001,1300714,4
1950001,5210962,5
1950001,3023854,6
1950001,6667243,7
1950001,6670474,8
1950001,6756676,9
1950001,5326594,10
1953394,5304238,1
1953394,4930234,2
1953394,4763428,3
1953394,4756066,4
1953394,385243,5
1953394,1463479,6
1953394,6713566,7
1953394,6675190,8
1953394,98719,9
1953394,2786893,10
1956247,4799176,1
1956247,3869737,2
1956247,3470965,3
1956247,10660957,4
1956247,2950000,5
1956247,4766380,6
1956247,10660390,7
1956247,5306668,8
1956247,4834600,9
1956247,4765507,10
1957795,1876381,1
1957795,592702,2
1957795,10654135,3
1957795,252799,4
1957795,5225857,5
1957795,53611,6
1957795,3696298,7
1957795,6021556,8
1957795,3470398,9
1957795,6731719,10
1958317,5227783,1
1958317,606571,2
1958317,612691,3
1958317,600280,4
1958317,1033234,5
1958317,563542,6
1958317,6764119,7
1958317,5228080,8
1958317,6781840,9
1958317,597679,10
1959271,4769683,1
1959271,6733411,2
1959271,6666028,3
1959271,4757344,4
1959271,5137630,5
1959271,5319952,6
1959271,6762679,7
1959271,10659004,8
1959271,5323291,9
1959271,6723700,10
1961854,213073,1
1961854,401443,2
1961854,4758487,3
1961854,253447,4
1961854,570760,5
1961854,709882,6
1961854,4766623,7
1961854,92392,8
1961854,5228962,9
1961854,2097349,10
1963996,10636162,1
1963996,2072158,2
1963996,6730855,3
1963996,2103541,4
1963996,404755,5
1963996,1947346,6
1963996,4769836,7
1963996,2015764,8
1963996,2103226,9
1963996,4759513,10
1965022,6712828,1
1965022,4767730,2
1965022,5273296,3
1965022,1300714,4
1965022,5210962,5
1965022,3023854,6
1965022,6667243,7
1965022,6670474,8
1965022,6756676,9
1965022,5326594,10
1965985,3868918,1
1965985,5280946,2
1965985,5257978,3
1965985,3866227,4
1965985,6766126,5
1965985,1059118,6
1965985,6720946,7
1965985,10661362,8
1965985,5288263,9
1965985,1157515,10
1967128,2101147,1
1967128,1153222,2
1967128,5272378,3
1967128,3850216,4
1967128,5131546,5
1967128,2101129,6
1967128,6698437,7
1967128,3477256,8
1967128,2101120,9
1967128,2091247,10
1967857,5304076,1
1967857,1548277,2
1967857,3849982,3
1967857,3850054,4
1967857,1579273,5
1967857,1271590,6
1967857,1593187,7
1967857,6771472,8
1967857,3829606,9
1967857,3850243,10
1972744,6749836,1
1972744,6783019,2
1972744,2094001,3
1972744,391750,4
1972744,3854140,5
1972744,6753346,6
1972744,6722332,7
1972744,5280154,8
1972744,6781552,9
1972744,403513,10
1973959,6694630,1
1973959,3879520,2
1973959,6705853,3
1973959,6702451,4
1973959,6779878,5
1973959,5164828,6
1973959,402307,7
1973959,6745579,8
1973959,10657420,9
1973959,98737,10
1976713,5304076,1
1976713,1548277,2
1976713,3849982,3
1976713,3850054,4
1976713,1579273,5
1976713,1271590,6
1976713,1593187,7
1976713,6771472,8
1976713,3829606,9
1976713,3850243,10
1978063,6736210,1
1978063,4756021,2
1978063,1055275,3
1978063,5273566,4
1978063,6667819,5
1978063,6669997,6
1978063,6663625,7
1978063,6747973,8
1978063,6726895,9
1978063,5274484,10
1983778,4763725,1
1983778,4756444,2
1983778,5268985,3
1983778,5309296,4
1983778,5229691,5
1983778,2101543,6
1983778,4764688,7
1983778,5269309,8
1983778,6742789,9
1983778,803878,10
1985371,5279974,1
1985371,5279821,2
1985371,262654,3
1985371,6704737,4
1985371,5312149,5
1985371,6656479,6
1985371,4760440,7
1985371,6782893,8
1985371,5280271,9
1985371,6711379,10
1985695,5279974,1
1985695,5279821,2
1985695,262654,3
1985695,6704737,4
1985695,5312149,5
1985695,4760440,6
1985695,6782893,7
1985695,5280271,8
1985695,6711379,9
1985695,1985371,10
1985875,1933045,1
1985875,4758172,2
1985875,2105089,3
1985875,3846904,4
1985875,4758163,5
1985875,4758190,6
1985875,2021560,7
1985875,1170151,8
1985875,1534273,9
1985875,2025421,10
1986181,6673516,1
1986181,6696781,2
1986181,6672139,3
1986181,1864933,4
1986181,6748954,5
1986181,6734545,6
1986181,6780481,7
1986181,6697141,8
1986181,6749863,9
1986181,6672742,10
1996315,520387,1
1996315,6719551,2
1996315,6785674,3
1996315,3850090,4
1996315,5272432,5
1996315,3855760,6
1996315,6751006,7
1996315,6717454,8
1996315,5226136,9
1996315,6658432,10
1996351,4887610,1
1996351,3851782,2
1996351,6756010,3
1996351,6683776,4
1996351,5268841,5
1996351,1738006,6
1996351,717622,7
1996351,6705205,8
1996351,6720748,9
1996351,6656020,10
1996495,3733099,1
1996495,1502998,2
1996495,3751144,3
1996495,5797051,4
1996495,6756397,5
1996495,3864940,6
1996495,5229934,7
1996495,6688051,8
1996495,3697018,9
1996495,5228602,10
1998232,2101147,1
1998232,1153222,2
1998232,5272378,3
1998232,3850216,4
1998232,5131546,5
1998232,2101129,6
1998232,6698437,7
1998232,3477256,8
1998232,2101120,9
1998232,2091247,10
2000077,5261578,1
2000077,4767091,2
2000077,2090320,3
2000077,1643056,4
2000077,4765525,5
2000077,5323183,6
2000077,5320636,7
2000077,6739189,8
2000077,4764850,9
2000077,1569841,10
2002300,5261578,1
2002300,4767091,2
2002300,2090320,3
2002300,1643056,4
2002300,4765525,5
2002300,5323183,6
2002300,5320636,7
2002300,6739189,8
2002300,4764850,9
2002300,1569841,10
2010121,10661002,1
2010121,6734239,2
2010121,5259256,3
